LINK,A,B,a0,a1,a2,a3,a4
11427,5319,5317,1.24989050245,0.0,0.0,0.0,2.85754573034e-13
11428,5320,4314,7.80379840886,0.0,0.0,0.0,8.98220364584e-14
11429,5321,5322,8.9264077602,0.0,0.0,0.0,2.04078823964e-12
11430,5321,5320,13.6033939482,0.0,0.0,0.0,1.27531818265e-13
11431,5322,5302,14.9513016449,0.0,0.0,0.0,3.4182216838e-12
11432,5323,5324,2.47907057644,0.0,0.0,0.0,5.66774251586e-13
11433,5323,4090,15.0691493281,0.0,0.0,0.0,5.51848730276e-12
11434,5324,4087,1.50809086886,0.0,0.0,0.0,5.52279370921e-13
11435,5324,5325,16.6333349671,0.0,0.0,0.0,3.8027743409e-12
11436,5325,4044,0.95721760837,0.0,0.0,0.0,3.50543557753e-13
11437,5325,4045,14.8648866369,0.0,0.0,0.0,5.44368407113e-12
11438,5325,4120,91.9632980664,0.0,0.0,0.0,2.10249881268e-11
11439,5326,3887,6.5573813994,0.0,0.0,0.0,1.49917270219e-12
11440,5326,5319,6.8962725172,0.0,0.0,0.0,1.5766512385e-12
11441,5327,5328,3.42674799559,0.0,0.0,0.0,7.83435755735e-13
11442,5327,5128,28.8239728457,0.0,0.0,0.0,3.31765097479e-13
11443,5328,5321,11.8310300382,0.0,0.0,0.0,2.70485368957e-12
11444,5329,5330,12.9972788653,0.0,0.0,0.0,2.97148579453e-12
11445,5329,5331,20.25927328,0.0,0.0,0.0,4.63174972107e-12
11446,5330,5329,12.9972788653,0.0,0.0,0.0,2.97148579453e-12
11447,5330,3856,8.47869025944,0.0,0.0,0.0,1.93842941459e-12
11448,5330,3856,2.79917322585,0.0,0.0,0.0,6.39957299006e-13
11449,5331,5336,14.2098602009,0.0,0.0,0.0,3.24871060834e-12
11450,5331,5329,20.1427481602,0.0,0.0,0.0,4.60510931874e-12
11451,5332,5334,22.4920786795,0.0,0.0,0.0,8.23684521956e-12
11452,5332,5333,11.8840211077,0.0,0.0,0.0,4.35205851111e-12
11453,5333,5332,11.8840211077,0.0,0.0,0.0,4.35205851111e-12
11454,5334,5194,1.60869006828,0.0,0.0,0.0,3.67784652099e-13
11455,5334,5338,79.4592155224,0.0,0.0,0.0,1.81662586928e-11
11456,5335,5334,0.843321873809,0.0,0.0,0.0,1.9280335478e-13
11457,5335,5332,22.7587768862,0.0,0.0,0.0,8.33451301985e-12
11458,5336,5331,14.2098602009,0.0,0.0,0.0,3.24871060834e-12
11459,5336,3883,4.30857428286,0.0,0.0,0.0,9.85042131427e-13
11460,5337,3811,8.68880365125,0.0,0.0,0.0,3.18193493088e-12
11461,5338,3762,1.08544922653,0.0,0.0,0.0,2.48159402498e-13
11462,5339,5338,1.412826171,0.0,0.0,0.0,3.23005526063e-13
11463,5339,5341,14.1886762794,0.0,0.0,0.0,3.24386746213e-12
11464,5340,5339,1.06748451863,0.0,0.0,0.0,2.44052244771e-13
11465,5340,5693,51.4944410228,0.0,0.0,0.0,1.1772848885e-11
11466,5341,5194,65.7033439467,0.0,0.0,0.0,1.50213406371e-11
11467,5341,6459,2.75825464013,0.0,0.0,0.0,1.01010301762e-12
11468,5342,5086,11.2004002377,0.0,0.0,0.0,1.28917061384e-13
11469,5342,5343,8.75518372025,0.0,0.0,0.0,2.0016423686e-12
11470,5343,3416,7.84591504553,0.0,0.0,0.0,1.79376201315e-12
11471,5344,5342,5.66782087073,0.0,0.0,0.0,1.29579809573e-12
11472,5345,3404,1.81258259056,0.0,0.0,0.0,4.1439931197e-13
11473,5345,6074,9.08329623626,0.0,0.0,0.0,2.07665666124e-12
11474,5345,6152,66.9670786333,0.0,0.0,0.0,1.53102603185e-11
11475,5346,4427,14.6232042163,0.0,0.0,0.0,5.3551773253e-12
11476,5346,5437,38.9332326777,0.0,0.0,0.0,1.42577756388e-11
11477,5346,6143,7.66799821163,0.0,0.0,0.0,2.80810481383e-12
11478,5347,4745,18.3916322176,0.0,0.0,0.0,6.73521687655e-12
11479,5348,5429,1.46037989902,0.0,0.0,0.0,3.33877434617e-13
11480,5348,5772,0.603176535304,0.0,0.0,0.0,1.37900442456e-13
11481,5349,4150,1.33173370647,0.0,0.0,0.0,3.04465867963e-13
11482,5349,3529,44.6806222554,0.0,0.0,0.0,1.02150485266e-11
11483,5349,5350,9.49366709721,0.0,0.0,0.0,2.17047715986e-12
11484,5350,4151,1.07595958974,0.0,0.0,0.0,3.94028170072e-13
11485,5350,4660,10.0108577437,0.0,0.0,0.0,3.6660855995e-12
11486,5350,6347,9.32171929556,0.0,0.0,0.0,2.13116581974e-12
11487,5351,3347,1.37827365887,0.0,0.0,0.0,3.15106003399e-13
11488,5351,6040,3.74898220926,0.0,0.0,0.0,8.57106129231e-13
11489,5352,5261,1.03306370753,0.0,0.0,0.0,2.36182832082e-13
11490,5352,3670,12.2668099931,0.0,0.0,0.0,1.84002149897e-12
11491,5353,3514,5.9614072544,0.0,0.0,0.0,1.36291889675e-12
11492,5353,3635,40.7723769432,0.0,0.0,0.0,9.32153107984e-12
11493,5353,3407,13.3587563616,0.0,0.0,0.0,4.89212269101e-12
11494,5354,4187,1.38216853497,0.0,0.0,0.0,5.06165234973e-13
11495,5354,3516,19.9483697861,0.0,0.0,0.0,4.56066981849e-12
11496,5355,4609,2.53825889744,0.0,0.0,0.0,2.37961771635e-14
11497,5356,5946,1.76722934814,0.0,0.0,0.0,4.04030486543e-13
11498,5356,5308,22.7177838732,0.0,0.0,0.0,3.40766758097e-12
11499,5356,3747,38.8035967984,0.0,0.0,0.0,5.82053951976e-12
11500,5357,5358,1.43279531581,0.0,0.0,0.0,3.27570945543e-13
11501,5357,3476,6.62868492153,0.0,0.0,0.0,9.9430273823e-13
11502,5358,5074,1.02249350649,0.0,0.0,0.0,1.53374025973e-13
11503,5358,5662,9.0553782195,0.0,0.0,0.0,3.31617854718e-12
11504,5359,5357,1.0220033135,0.0,0.0,0.0,1.53300497024e-13
11505,5359,4210,12.8171979579,0.0,0.0,0.0,2.93031503382e-12
11506,5360,5369,1.01182081071,0.0,0.0,0.0,2.31326202723e-13
11507,5360,5918,9.59115362618,0.0,0.0,0.0,2.19276488939e-12
11508,5361,4162,1.33342587196,0.0,0.0,0.0,4.88315138659e-13
11509,5361,5059,90.3040591948,0.0,0.0,0.0,3.30703341778e-11
11510,5361,6102,40.4296426067,0.0,0.0,0.0,9.2431738927e-12
11511,5362,5363,3.27619299446,0.0,0.0,0.0,4.91428949169e-13
11512,5362,5965,5.83243185796,0.0,0.0,0.0,8.74864778695e-13
11513,5363,5381,0.671146704168,0.0,0.0,0.0,1.00672005625e-13
11514,5363,5965,4.62683488589,0.0,0.0,0.0,6.94025232884e-13
11515,5364,5365,1.04549188418,0.0,0.0,0.0,2.39024207631e-13
11516,5364,5066,19.7217645959,0.0,0.0,0.0,4.50886250479e-12
11517,5365,5372,1.65524893156,0.0,0.0,0.0,3.7842911101e-13
11518,5365,5366,9.98616239025,0.0,0.0,0.0,2.2830732488e-12
11519,5366,6454,0.701049135016,0.0,0.0,0.0,1.60276436904e-13
11520,5366,5457,7.06355625256,0.0,0.0,0.0,2.58675155733e-12
11521,5367,5063,38.2329232436,0.0,0.0,0.0,1.40013146644e-11
11522,5367,5368,22.9153650512,0.0,0.0,0.0,5.2389952106e-12
11523,5368,4456,1.38123012988,0.0,0.0,0.0,5.05821580766e-13
11524,5368,5360,17.6329886519,0.0,0.0,0.0,4.03131885046e-12
11525,5369,4789,1.1166847729,0.0,0.0,0.0,2.55300588226e-13
11526,5369,5361,48.8822858816,0.0,0.0,0.0,1.11756483497e-11
11527,5370,5362,19.6092656537,0.0,0.0,0.0,2.94138984805e-12
11528,5371,4160,70.4761918328,0.0,0.0,0.0,1.61125267107e-11
11529,5371,3500,17.4226999481,0.0,0.0,0.0,3.983241872e-12
11530,5372,4160,1.07435724132,0.0,0.0,0.0,2.45623511962e-13
11531,5372,5371,70.8547071853,0.0,0.0,0.0,1.61990642856e-11
11532,5373,5043,1.13414862017,0.0,0.0,0.0,2.5929323735e-13
11533,5373,5382,17.169679047,0.0,0.0,0.0,3.92539530109e-12
11534,5374,5375,1.18474571906,0.0,0.0,0.0,2.70860932569e-13
11535,5374,5037,19.3853437301,0.0,0.0,0.0,4.43194872658e-12
11536,5375,5035,1.06795758957,0.0,0.0,0.0,2.44160399992e-13
11537,5375,5376,34.3104200869,0.0,0.0,0.0,7.84417468837e-12
11538,5376,3905,1.38053611614,0.0,0.0,0.0,3.1562325472e-13
11539,5376,5377,23.6317733939,0.0,0.0,0.0,5.40278312617e-12
11540,5377,4183,1.42268728613,0.0,0.0,0.0,5.21003644824e-13
11541,5377,5378,4.77506698941,0.0,0.0,0.0,1.09169341322e-12
11542,5378,3790,4.08480208524,0.0,0.0,0.0,9.33882506913e-13
11543,5378,5453,9.72915423434,0.0,0.0,0.0,2.22431509701e-12
11544,5379,6147,0.938220965144,0.0,0.0,0.0,2.14499534784e-13
11545,5379,5058,25.3023767759,0.0,0.0,0.0,5.78472262823e-12
11546,5380,5384,0.894598921569,0.0,0.0,0.0,2.04526502416e-13
11547,5380,3445,26.3189600883,0.0,0.0,0.0,6.01713765165e-12
11548,5381,5997,3.34085242196,0.0,0.0,0.0,7.63797993133e-13
11549,5381,3413,1.21434515747,0.0,0.0,0.0,1.82151773621e-13
11550,5382,3445,1.50449803262,0.0,0.0,0.0,5.50963634994e-13
11551,5382,5384,25.4127535014,0.0,0.0,0.0,5.80995736199e-12
11552,5383,5385,0.827951353212,0.0,0.0,0.0,1.24192702982e-13
11553,5384,5379,1.05733054369,0.0,0.0,0.0,2.41730805598e-13
11554,5385,4313,1.37050335082,0.0,0.0,0.0,3.13329526936e-13
11555,5385,5996,4.96639446509,0.0,0.0,0.0,7.44959169763e-13
11556,5386,5387,1.53612751988,0.0,0.0,0.0,5.62546699174e-13
11557,5387,5386,1.53612751988,0.0,0.0,0.0,5.62546699174e-13
11558,5387,4026,0.932654942058,0.0,0.0,0.0,3.41548440695e-13
11559,5387,5390,36.9135593132,0.0,0.0,0.0,1.35181491625e-11
11560,5388,5389,13.2431955496,0.0,0.0,0.0,4.84980305772e-12
11561,5389,5391,2.0777073269,0.0,0.0,0.0,7.60879148036e-13
11562,5389,5390,5.75194863503,0.0,0.0,0.0,2.10642650209e-12
11563,5389,5388,13.2431955496,0.0,0.0,0.0,4.84980305772e-12
11564,5390,5391,3.9718792117,0.0,0.0,0.0,1.45454560975e-12
11565,5390,5387,36.9135593132,0.0,0.0,0.0,1.35181491625e-11
11566,5391,5389,2.0777073269,0.0,0.0,0.0,7.60879148036e-13
11567,5392,5396,27.3440146427,0.0,0.0,0.0,6.25148940161e-12
11568,5392,6486,6.53272904644,0.0,0.0,0.0,1.49353659041e-12
11569,5393,4898,0.926015748539,0.0,0.0,0.0,2.11709133182e-13
11570,5393,3562,1.84380116633,0.0,0.0,0.0,1.72856359343e-14
11571,5394,3644,1.27792083788,0.0,0.0,0.0,1.91688125682e-13
11572,5394,4779,47.03336268,0.0,0.0,0.0,7.055004402e-12
11573,5395,4022,1.0310710951,0.0,0.0,0.0,2.35727273685e-13
11574,5395,4897,34.168803156,0.0,0.0,0.0,7.8117977037e-12
11575,5395,4003,117.626720032,0.0,0.0,0.0,2.68922542368e-11
11576,5396,4782,1.28320354625,0.0,0.0,0.0,1.92480531938e-13
11577,5396,6451,41.4242911253,0.0,0.0,0.0,6.21364366879e-12
11578,5397,5629,15.0679122219,0.0,0.0,0.0,3.44488162367e-12
11579,5398,4235,1.05886495843,0.0,0.0,0.0,2.42081609151e-13
11580,5398,4098,7.08675154404,0.0,0.0,0.0,1.62019925561e-12
11581,5399,3423,53.8217011652,0.0,0.0,0.0,1.23049156756e-11
11582,5399,4235,5.45777610235,0.0,0.0,0.0,1.24777688668e-12
11583,5400,4445,12.2937070752,0.0,0.0,0.0,1.09666506698e-13
11584,5400,5401,5.88212244402,0.0,0.0,0.0,1.34479251121e-12
11585,5401,3436,0.667387712706,0.0,0.0,0.0,5.9534588402e-15
11586,5401,5949,4.32320278118,0.0,0.0,0.0,9.88386552624e-13
11587,5401,5948,0.774482320858,0.0,0.0,0.0,7.26077175804e-15
11588,5402,3838,6.01183301306,0.0,0.0,0.0,1.37444741954e-12
11589,5403,4932,1.75866475101,0.0,0.0,0.0,4.02072416783e-13
11590,5403,5825,26.585352261,0.0,0.0,0.0,6.07804121193e-12
11591,5404,5800,10.5862184845,0.0,0.0,0.0,2.42026028452e-12
11592,5404,6233,38.6411897547,0.0,0.0,0.0,8.83429121048e-12
11593,5405,3548,0.98398145051,0.0,0.0,0.0,2.24961465594e-13
11594,5405,5406,3.97421349323,0.0,0.0,0.0,9.08599335444e-13
11595,5406,4195,53.0034251351,0.0,0.0,0.0,1.21178383939e-11
11596,5406,3548,3.93644968748,0.0,0.0,0.0,8.99965634997e-13
11597,5407,3730,1.16068715066,0.0,0.0,0.0,2.65360573996e-13
11598,5407,3256,61.3058944684,0.0,0.0,0.0,9.19588417026e-12
11599,5408,4113,1.21038758894,0.0,0.0,0.0,2.76723271363e-13
11600,5408,5407,17.9719472876,0.0,0.0,0.0,4.10881282294e-12
11601,5408,5852,86.5694992975,0.0,0.0,0.0,1.97918379738e-11
11602,5409,3458,9.48870792863,0.0,0.0,0.0,3.47486862621e-12
11603,5410,5411,1.17860875999,0.0,0.0,0.0,2.6945787837e-13
11604,5410,6136,11.9465475185,0.0,0.0,0.0,4.37495636663e-12
11605,5411,3843,0.800072433917,0.0,0.0,0.0,1.8291550844e-13
11606,5411,3755,38.9385631887,0.0,0.0,0.0,8.90227782091e-12
11607,5412,5232,11.3686714266,0.0,0.0,0.0,2.59914755981e-12
11608,5412,6324,18.3166073047,0.0,0.0,0.0,4.18761026628e-12
11609,5413,5988,1.66715199042,0.0,0.0,0.0,3.81150432195e-13
11610,5413,3691,233.029106406,0.0,0.0,0.0,5.32759731152e-11
11611,5414,5416,0.644659958809,0.0,0.0,0.0,1.47384535622e-13
11612,5414,5221,1.54980608465,0.0,0.0,0.0,2.32470912697e-13
11613,5415,5223,1.72950433795,0.0,0.0,0.0,3.95405655682e-13
11614,5415,5414,0.272971468338,0.0,0.0,0.0,4.09457202507e-14
11615,5416,5415,0.499283716066,0.0,0.0,0.0,1.14148083234e-13
11616,5416,5224,2.62094512286,0.0,0.0,0.0,5.99210133255e-13
11617,5417,5414,2.24211124461,0.0,0.0,0.0,5.1259973585e-13
11618,5417,5223,0.969226596093,0.0,0.0,0.0,1.45383989414e-13
11619,5418,5774,8.47323302726,0.0,0.0,0.0,1.27098495409e-12
11620,5419,6004,1.5903291843,0.0,0.0,0.0,3.63586919136e-13
11621,5419,3874,23.9967486919,0.0,0.0,0.0,5.48622512388e-12
11622,5420,5424,15.1094417053,0.0,0.0,0.0,3.45437624722e-12
11623,5421,4760,5.07323593639,0.0,0.0,0.0,1.85787448842e-12
11624,5421,4762,26.4247109107,0.0,0.0,0.0,9.67701815579e-12
11625,5422,4490,6.65320388317,0.0,0.0,0.0,7.65786467626e-14
11626,5422,4483,25.4060830629,0.0,0.0,0.0,2.92425047339e-13
11627,5423,4415,8.29144780659,0.0,0.0,0.0,3.03641887448e-12
11628,5423,4415,4.57580462613,0.0,0.0,0.0,1.04613731736e-12
11629,5423,5606,96.5393775916,0.0,0.0,0.0,2.20711882925e-11
11630,5424,3525,8.18275980099,0.0,0.0,0.0,2.99661613806e-12
11631,5424,3524,3.28125381021,0.0,0.0,0.0,7.50172338868e-13
11632,5425,3521,3.05434975712,0.0,0.0,0.0,6.98296698016e-13
11633,5425,5421,2.22188034431,0.0,0.0,0.0,8.13676883902e-13
11634,5427,3854,94.9482716591,0.0,0.0,0.0,3.47710955783e-11
11635,5428,4065,1.44223227037,0.0,0.0,0.0,3.29728456875e-13
11636,5429,5428,1.44058025695,0.0,0.0,0.0,3.29350767479e-13
11637,5429,6256,16.0376646975,0.0,0.0,0.0,3.66659000858e-12
11638,5430,5083,0.901348887878,0.0,0.0,0.0,2.0606970459e-13
11639,5430,5431,52.919939254,0.0,0.0,0.0,1.20987515441e-11
11640,5431,5432,1.14547029068,0.0,0.0,0.0,2.61881639387e-13
11641,5431,5742,23.5651675372,0.0,0.0,0.0,3.53477513059e-12
11642,5432,4259,0.599738962232,0.0,0.0,0.0,8.99608443349e-14
11643,5433,4165,1.22969444889,0.0,0.0,0.0,2.81137276838e-13
11644,5433,4428,7.55215113236,0.0,0.0,0.0,1.72660062468e-12
11645,5434,3741,3.15533647695,0.0,0.0,0.0,1.15551872935e-12
11646,5434,5435,1.00604786384,0.0,0.0,0.0,3.68425731387e-13
11647,5434,3740,24.8588051402,0.0,0.0,0.0,9.10356633552e-12
11648,5435,5434,1.00604786384,0.0,0.0,0.0,3.68425731387e-13
11649,5436,4895,30.4503122011,0.0,0.0,0.0,1.11512373783e-11
11650,5437,5346,38.9332326777,0.0,0.0,0.0,1.42577756388e-11
11651,5438,4310,32.9673697396,0.0,0.0,0.0,7.53712156827e-12
11652,5438,4288,12.7494454274,0.0,0.0,0.0,2.9148252006e-12
11653,5438,4287,15.6618428298,0.0,0.0,0.0,3.58066822812e-12
11654,5439,5190,2.32996873826,0.0,0.0,0.0,5.32686039841e-13
11655,5439,4292,35.5485499151,0.0,0.0,0.0,8.1272404927e-12
11656,5440,6446,1.56655440439,0.0,0.0,0.0,3.58151441332e-13
11657,5441,4294,2.71991785904,0.0,0.0,0.0,6.21837644958e-13
11658,5442,4831,3.06362799112,0.0,0.0,0.0,7.00417922067e-13
11659,5442,5443,4.64158288374,0.0,0.0,0.0,6.96237432561e-13
11660,5443,5170,30.5787768587,0.0,0.0,0.0,4.5868165288e-12
11661,5444,4946,6.24138659075,0.0,0.0,0.0,1.42692880447e-12
11662,5444,6442,5.07566816972,0.0,0.0,0.0,1.1604179629e-12
11663,5445,6329,1.62163911249,0.0,0.0,0.0,3.70745110308e-13
11664,5445,6328,0.510780540084,0.0,0.0,0.0,1.16776529512e-13
11665,5445,6150,16.3799340314,0.0,0.0,0.0,3.74484088509e-12
11666,5446,4625,31.6008719995,0.0,0.0,0.0,2.96258174995e-13
11667,5446,4437,12.3089209072,0.0,0.0,0.0,1.15396133505e-13
11668,5447,3470,10.0716284101,0.0,0.0,0.0,9.44215163444e-14
11669,5448,5449,11.4295470756,0.0,0.0,0.0,1.71443206134e-12
11670,5448,5451,18.9672542085,0.0,0.0,0.0,2.84508813127e-12
11671,5449,5453,1.22381976849,0.0,0.0,0.0,4.48176184751e-13
11672,5449,5451,85.2665045702,0.0,0.0,0.0,3.1225526576e-11
11673,5449,5450,17.6934967318,0.0,0.0,0.0,2.65402450977e-12
11674,5450,5452,1.34248471892,0.0,0.0,0.0,4.91632587497e-13
11675,5450,3248,59.2002194758,0.0,0.0,0.0,2.16797678744e-11
11676,5451,6490,2.80325429588,0.0,0.0,0.0,4.20488144383e-13
11677,5451,5370,3.82747783525,0.0,0.0,0.0,5.74121675287e-13
11678,5451,5448,18.9672542085,0.0,0.0,0.0,2.84508813127e-12
11679,5451,5449,85.2665045702,0.0,0.0,0.0,3.1225526576e-11
11680,5452,5450,1.34248471892,0.0,0.0,0.0,4.91632587497e-13
11681,5452,5726,2.17772845733,0.0,0.0,0.0,3.266592686e-13
11682,5452,3254,42.5949569951,0.0,0.0,0.0,6.38924354926e-12
11683,5453,5449,1.22381976849,0.0,0.0,0.0,4.48176184751e-13
11684,5453,3790,7.40355724708,0.0,0.0,0.0,1.692628543e-12
11685,5453,5448,11.6263077819,0.0,0.0,0.0,1.74394616728e-12
11686,5454,5735,18.7852353249,0.0,0.0,0.0,4.29474973133e-12
11687,5454,3905,6.62727640013,0.0,0.0,0.0,1.51515235485e-12
11688,5455,4577,3.7621998885,0.0,0.0,0.0,3.52706239546e-14
11689,5455,5456,6.49457980059,0.0,0.0,0.0,7.47528771333e-14
11690,5456,3776,12.4115006797,0.0,0.0,0.0,2.8375630269e-12
11691,5457,5366,7.06355625256,0.0,0.0,0.0,2.58675155733e-12
11692,5457,6455,0.911852803869,0.0,0.0,0.0,3.33930470167e-13
11693,5457,6456,2.89596128462,0.0,0.0,0.0,1.060532697e-12
11694,5458,5459,2.31665805784,0.0,0.0,0.0,2.17186692923e-14
11695,5459,5984,41.4969141664,0.0,0.0,0.0,4.77631166501e-13
11696,5459,3490,14.286223504,0.0,0.0,0.0,1.3393334535e-13
11697,5460,4443,5.37139664067,0.0,0.0,0.0,6.18249933702e-14
11698,5461,4623,33.7309111691,0.0,0.0,0.0,1.2352628602e-11
11699,5462,5463,3.30213163701,0.0,0.0,0.0,2.11443781825e-14
11700,5463,5984,4.24152156921,0.0,0.0,0.0,2.71595278406e-14
11701,5464,4240,53.3350407931,0.0,0.0,0.0,3.41517660976e-13
11702,5465,5464,30.1987244231,0.0,0.0,0.0,1.93370016711e-13
11703,5465,5021,20.2832589615,0.0,0.0,0.0,1.90155552764e-13
11704,5466,4953,3.7925893325,0.0,0.0,0.0,8.67075750456e-13
11705,5466,6215,4.51577719894,0.0,0.0,0.0,1.03241362573e-12
11706,5467,4864,3.35490223045,0.0,0.0,0.0,3.14522084105e-14
11707,5467,3425,2.52210976547,0.0,0.0,0.0,2.36447790513e-14
11708,5468,5469,6.17264957868,0.0,0.0,0.0,1.41121389545e-12
11709,5469,3478,1.88510768816,0.0,0.0,0.0,1.76728845765e-14
11710,5469,5860,12.3851475889,0.0,0.0,0.0,2.83153808617e-12
11711,5470,5856,1.97010786653,0.0,0.0,0.0,4.5041332111e-13
11712,5470,4554,88.7929646775,0.0,0.0,0.0,2.03001748234e-11
11713,5471,5475,8.30820929221,0.0,0.0,0.0,8.19087479743e-14
11714,5472,5473,72.4476994886,0.0,0.0,0.0,1.65632600568e-11
11715,5472,3896,5.73368730704,0.0,0.0,0.0,1.31085672315e-12
11716,5473,5472,72.4476994886,0.0,0.0,0.0,1.65632600568e-11
11717,5473,3963,25.0575931765,0.0,0.0,0.0,5.72875929961e-12
11718,5474,4588,4.29401209268,0.0,0.0,0.0,4.23336897191e-14
11719,5474,5475,5.4906674131,0.0,0.0,0.0,5.14750069979e-14
11720,5475,5476,9.38964419378,0.0,0.0,0.0,8.80279143167e-14
11721,5476,3502,6.71581361942,0.0,0.0,0.0,6.62096807926e-14
11722,5476,5998,5.53187908879,0.0,0.0,0.0,5.18613664574e-14
11723,5477,4678,1.42157735997,0.0,0.0,0.0,3.25006255136e-13
11724,5477,5844,9.17999447595,0.0,0.0,0.0,2.09876416917e-12
11725,5477,5847,105.940079132,0.0,0.0,0.0,2.42204113241e-11
11726,5478,4876,5.02161018734,0.0,0.0,0.0,1.14805902774e-12
11727,5478,5477,16.6040011708,0.0,0.0,0.0,3.79606794028e-12
11728,5479,4892,25.2578390249,0.0,0.0,0.0,9.24969690853e-12
11729,5479,3351,6.83108709004,0.0,0.0,0.0,6.40414414691e-14
11730,5479,6081,353.081351559,0.0,0.0,0.0,3.31013767087e-12
11731,5480,4892,81.4550226656,0.0,0.0,0.0,2.98297202145e-11
11732,5480,3435,27.779367824,0.0,0.0,0.0,1.0173108334e-11
11733,5481,5482,5.21829944,0.0,0.0,0.0,1.19302684957e-12
11734,5481,4053,40.8515138194,0.0,0.0,0.0,9.33962364413e-12
11735,5482,5481,5.18496863013,0.0,0.0,0.0,1.18540663698e-12
11736,5482,3763,4.66447972089,0.0,0.0,0.0,1.06641054433e-12
11737,5483,5484,0.965025630368,0.0,0.0,0.0,2.20627716134e-13
11738,5483,5257,12.491450649,0.0,0.0,0.0,1.87371759734e-12
11739,5484,5352,0.801241284726,0.0,0.0,0.0,1.20186192709e-13
11740,5485,5264,3.96811341006,0.0,0.0,0.0,5.95217011509e-13
11741,5485,5486,13.8693045302,0.0,0.0,0.0,2.08039567953e-12
11742,5486,5257,4.8723513977,0.0,0.0,0.0,7.30852709655e-13
11743,5486,5484,16.3667559285,0.0,0.0,0.0,2.45501338928e-12
11744,5487,5258,1.61210285258,0.0,0.0,0.0,3.68564895423e-13
11745,5487,6051,31.3032550631,0.0,0.0,0.0,4.69548825947e-12
11746,5488,5489,4.35022445801,0.0,0.0,0.0,6.52533668701e-13
11747,5488,3816,2.47188602152,0.0,0.0,0.0,5.65131692163e-13
11748,5488,3817,66.6342922784,0.0,0.0,0.0,1.52341774756e-11
11749,5489,4203,21.7216041551,0.0,0.0,0.0,3.25824062326e-12
11750,5490,6521,3.11978884567,0.0,0.0,0.0,7.13257623611e-13
11751,5490,6179,4.93187887397,0.0,0.0,0.0,1.12754432418e-12
11752,5491,4237,92.2294866828,0.0,0.0,0.0,8.64651437651e-13
11753,5492,6182,1.32155678575,0.0,0.0,0.0,1.30289281228e-14
11754,5492,6181,2.04842936886,0.0,0.0,0.0,2.01949997907e-14
11755,5493,5472,5.27454827037,0.0,0.0,0.0,6.07102646968e-14
11756,5493,3896,2.77997965412,0.0,0.0,0.0,2.60623092573e-14
11757,5494,4088,14.1087444609,0.0,0.0,0.0,5.16677653598e-12
11758,5495,5496,57.8491168693,0.0,0.0,0.0,1.32256782966e-11
11759,5496,5234,8.46904038358,0.0,0.0,0.0,1.93622322441e-12
11760,5496,5497,7.21182367228,0.0,0.0,0.0,1.64879370651e-12
11761,5497,3737,1.31469226597,0.0,0.0,0.0,3.00569791031e-13
11762,5497,5234,3.72870978033,0.0,0.0,0.0,8.52471371817e-13
11763,5498,5877,10.6332388129,0.0,0.0,0.0,2.4310102453e-12
11764,5498,5233,7.25846329459,0.0,0.0,0.0,1.65945662885e-12
11765,5499,4957,14.787242121,0.0,0.0,0.0,5.41524980017e-12
11766,5499,5499,8.8260305924,0.0,0.0,0.0,3.23218893765e-12
11767,5499,5499,8.8260305924,0.0,0.0,0.0,3.23218893765e-12
11768,5500,4329,1.56120806784,0.0,0.0,0.0,5.71731470155e-13
11769,5501,5502,3.19395656192,0.0,0.0,0.0,7.30214120239e-13
11770,5502,5784,2.88758214006,0.0,0.0,0.0,6.60169670795e-13
11771,5502,14348,49.4096089579,0.0,0.0,0.0,1.12962068948e-11
11772,5503,5280,0.852404576455,0.0,0.0,0.0,1.27860686468e-13
11773,5503,5105,65.8469286211,0.0,0.0,0.0,1.50541674945e-11
11774,5504,4597,2.25038816321,0.0,0.0,0.0,2.10973890301e-14
11775,5504,5506,11.6318019024,0.0,0.0,0.0,2.65930541894e-12
11776,5505,4597,4.92680004746,0.0,0.0,0.0,5.67076685353e-14
11777,5505,5504,7.65889356491,0.0,0.0,0.0,1.751004473e-12
11778,5506,3492,0.851144569015,0.0,0.0,0.0,7.59266924191e-15
11779,5506,5508,93.578350483,0.0,0.0,0.0,2.13942273624e-11
11780,5507,3565,0.594509742409,0.0,0.0,0.0,5.57352883508e-15
11781,5507,3564,24.572886028,0.0,0.0,0.0,2.30370806513e-13
11782,5508,4257,1.39705694575,0.0,0.0,0.0,3.19400307669e-13
11783,5508,5507,42.4845390044,0.0,0.0,0.0,9.7129718803e-12
11784,5509,4247,1.13335305011,0.0,0.0,0.0,2.59111351192e-13
11785,5509,5510,5.10230568242,0.0,0.0,0.0,1.16650792922e-12
11786,5509,3931,36.6390746197,0.0,0.0,0.0,8.37656026971e-12
11787,5510,5636,0.993178420909,0.0,0.0,0.0,2.27064110862e-13
11788,5510,3617,137.007715045,0.0,0.0,0.0,3.13232087437e-11
11789,5511,4374,2.45329882671,0.0,0.0,0.0,8.98424863297e-13
11790,5511,5511,5.69495706953,0.0,0.0,0.0,2.08555556746e-12
11791,5511,5511,5.69495706953,0.0,0.0,0.0,2.08555556746e-12
11792,5512,5293,3.17996635267,0.0,0.0,0.0,7.27015627038e-13
11793,5512,5513,3.83619666375,0.0,0.0,0.0,3.42209460943e-14
11794,5513,5614,9.01369492663,0.0,0.0,0.0,8.04070268633e-14
